artifact_id,path,artifact_kind,size_bytes,sha256
a95403dac215a347eb0d081645f0f39e85fedcc28c35214edf951e04ca3ca27e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/python/replay_evidence_packets_040.py,py,31271,76688d4c0c35699e17542d46b1a540b1226df13448e5410a7fbda654def6b2ba
47f9bb1cea471443a9fa76af4a835088a656139a5b683026019d7f61c2a647b6,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/040/continuous_replay_and_full_closure/formal/python/validate_040.py,py,6923,c4a09d91c3ba9097a785e0e19974b39f6572aedb3a2bf3eb5a2ecbe689e6e2d1
ba6716e22873a8c58e7179f059a4d356dc4901ba9369b245f80db55c6132857c,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/OC_CROWN_THEOREM_CHAIN_ARTICLE_BOUNDARY_041.md,md,841,f114aed707e01398a35c3e7ec8ef4d12e7b19577e03972d51335b95b800be78b
061a559c13b1b319d786b074df9ccb2ba474f278f9611214fc5dbbc2b7c9b7f9,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/oc_crown_theorem_chain_repair_041.sqlite,sqlite,45056,6cb3282b7b4760aa9960c883410c8beec8719356b3c7a47c3fe33a86c51d6240
214cbcfd130e7ae1d8076a195fcfcb36cad14b151cee20b57eebe406c5b38e2e,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/OC_CROWN_THEOREM_CHAIN_REPAIR_NOTEBOOK_041.md,md,1805,ef13b408adb4067fced40a54cfc790c02a1d8e2c9135490e79670e9bdd36a06d
960533bdfaadd90284f7bc6640857546dd2938cd1a781309d0403250fd9b6391,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/OC_CROWN_THEOREM_CHAIN_REPAIR_ORDER_041.md,md,936,a79b14436e76fb232a735fd7c1bd2d34c6d083f12b4267f47c12c9c56e62d8f6
240f353b37aba6c5b8e7ed360b8e6953fa010e3dd6c41ef83616d8265d890a3b,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/formal/lake-manifest.json,json,135,920310b06a0be59cf105023a36eb4f020d680398cada6604959358a64cc73968
1512e39e691362e9c8282853d6bf85a7fa051702427109fbbfe6f12e986ae9e2,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/formal/lakefile.lean,lean,89,d04a8dea803cd16de998c5e7f149cc58c2b8795148baef77dbd42acb460d2c0e
68cdf7b40b2bae4f43f67bede13184153fdb5efab19fbd14df038650d65a148c,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/formal/OCCrownRepair.lean,lean,27,ab8853a0220a0754db56d9caea09278fd2e54a828c2f1c7e7cabddd3a5046513
29e0ece5364cce498c81d082a3d7ae07ed653c3231b70a35bfe352b50e57c342,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/formal/OCCrownRepair/Basic.lean,lean,3519,f7187bb3f27534a64f5e87144a6772ebe79b89c65187a278883625939a8f9a82
50384d56ef2d9c66a0e44e378c7d47ff648f7839f08633d4fd862f7248769e74,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/formal/python/build_crown_theorem_chain_db_041.py,py,10483,fc196bb1a102aa2439c7e1ee36746094d99ae774f10fe291d822cc5d0c4b36ab
12d589d789e8c813375965129112033c506f6d0c898abdcf5a6992e3b459f8e8,logion/k7/release_missions/oc_core_current/packages/oc_core_1_4/041/crown_theorem_chain_repair/formal/python/validate_041.py,py,2686,3aab3ed69ad095d49712d921e2e8e40f405eee30e4756f54eca0ff444633935a
